id,code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
019e8878-7d30-7410-801f-95cfc8f8a207,ang,Old English,wiktionary,https://en.wiktionary.org/wiki/Category:Old_English_language,Q42365,gmw-ang,Anglic,gmw-afr,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro""]","[""Latn"",""Runr""]","Old English is a West Germanic language historically spoken in England from the early medieval period. It is the early form of the English language, ancestral to Middle and Modern English, and is primarily attested in Old English texts from roughly the 5th to the 11th century in England and in parts of Britain.",[],missing,,,{}
019e8878-7d5e-703f-a28a-12bb1610f534,ang-ang,Anglian Old English,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Anglian_Old_English_by_language,Q121142917,,,,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang""]",[],"Anglian Old English is a historical form of Old English, and a member of the Germanic language family. It is linked to the Anglian subgroup and the early medieval Anglia region, contributing distinctive vocabulary to the language family during that period.",[],missing,,,{}
019e8878-7d90-788f-8d27-05d87a5071ab,ang-nor,Northumbrian Old English,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Northumbrian_Old_English_by_language,Q1798915,,,,[],[],Northumbrian Old English is a historical stage of the Old English language tied to the Northumbria region in northern England during the early medieval period. It is attested through linguistic terms derived from that variety and serves as a reference point for studying Old English dialectal variation.,[],missing,,,{}
019e8878-7dbe-7c9f-b549-20e05551a5bf,ani,Andi,wiktionary,https://en.wiktionary.org/wiki/Category:Andi_language,Q34849,cau-and,Andian,cau-ava,"[""cau-nec-pro"",""cau-ava-pro"",""cau-and-pro""]","[""Cyrl""]","Andi is a human language recognized in Wiktionary’s Andi language category. It has entries that document its name and related lexical items for etymology research, helping establish linguistic connections and word histories within its language group.",[],missing,,,{}
019e8878-7def-7cd7-9cbf-2693cec3e96e,aoa,Angolar,wiktionary,https://en.wiktionary.org/wiki/Category:Angolar_language,Q34994,crp,creole or pidgin,qfa-cnt,"[""la-vul"",""roa-pro"",""roa-opt"",""pt""]","[""Latn""]","Angolar is a language spoken on the island of São Tomé in São Tomé and Príncipe. It is a Portuguese-based creole that developed in contact between Portuguese and local languages, reflecting the Atlantic island linguistic landscape.",[],missing,,,{}
019e8878-7e21-7d87-a0d8-34f0acc87090,aoc,Pemon,wiktionary,https://en.wiktionary.org/wiki/Category:Pemon_language,Q10729616,sai-pem,Pemongan,sai-ven,"[""sai-car-pro""]","[""Latn""]","Pemon is a language categorized under the Pemon language group. It is treated in linguistic resources as a distinct language with etymological entries that explore word origins, loanwords, and historical forms within its language family and regional usage.",[],missing,,,{}
019e8878-7e52-7a7e-ad3e-1da8b713a9d5,aot,Atong (India),wiktionary,https://en.wiktionary.org/wiki/Category:Atong_(India)_language,Q5646,tbq-bdg,Bodo-Garo,tbq-bkj,"[""sit-pro"",""tbq-pro"",""tbq-bdg-pro""]","[""Latn"",""Beng""]","Atong (India) is a language of India documented in linguistic resources. It is associated with the Atong language category for India, reflecting its recognition within regional language classifications. The entry notes its status as a human language and situates it within India's diverse linguistic landscape.",[],missing,,,{}
019e8878-7e80-7212-80be-f295c4993bd3,apc,North Levantine Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:North_Levantine_Arabic_language,Q22809485,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","North Levantine Arabic is a dialect of Arabic spoken in the North Levant region, including parts of Syria and Lebanon. It belongs to the Afro-Asiatic language family, within the Semitic branch, and is used in everyday communication among regional communities in contemporary times.",[],missing,,,{}
019e8878-7eb0-7204-a260-5fe6fab57820,apd,Sudanese Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Sudanese_Arabic_language,Q56573,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","Sudanese Arabic is a dialect of Arabic spoken in Sudan. It belongs to the Afro-Asiatic language family, within the Semitic branch, and is used across Sudan in urban and rural communities, displaying regional variation within the dialect continuum.",[],missing,,,{}
019e8878-7ee2-7abe-ba0b-bdca840cca9c,apj,Jicarilla,wiktionary,https://en.wiktionary.org/wiki/Category:Jicarilla_language,Q28277,apa,Apachean,ath,"[""xnd-pro"",""ath-pro"",""apa-pro""]","[""Latn""]",Jicarilla is a language of the Jicarilla Apache people. It belongs to the Uto-Aztecan language family and is associated with the Jicarilla region in present-day northern New Mexico. The entry emphasizes its linguistic classification rather than detailed notes on modern usage.,[],missing,,,{}
019e8878-7f12-73ea-be6e-699fe9eb0231,apw,Western Apache,wiktionary,https://en.wiktionary.org/wiki/Category:Western_Apache_language,Q28060,apa,Apachean,ath,"[""xnd-pro"",""ath-pro"",""apa-pro""]","[""Latn""]","Western Apache is an Athabaskan language spoken by the Western Apache peoples in the southwestern United States, especially Arizona. It forms part of the broader Athabaskan language family and is represented in linguistic documentation that catalogs its lexical and grammatical features.",[],missing,,,{}
019e8878-7f43-71c5-b57f-b84518a57220,apy,Apalaí,wiktionary,https://en.wiktionary.org/wiki/Category:Apala%C3%AD_language,Q2736980,sai-gui,Guianan,sai-car,"[""sai-car-pro""]","[""Latn""]","Apalaí is a language of the Amazon region in Brazil. The entry places it within the Apalaí language category, reflecting its identification as a distinct human language; there is no claim of revival or specific dialects here, and it is presented as a discrete linguistic entity for reference.",[],missing,,,{}
019e8878-7f72-79b1-ab50-a1771f19a6c6,aql-pro,Proto-Algic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Algic_language,,,,,[],[],"Proto-Algic is the reconstructed common ancestor of the Algic language family. It is not directly attested and is inferred from comparisons of descendant languages within Algic, including Algonquian and related branches. Reconstruction aims to explain shared phonology, morphology, and lexicon across the family.",[],missing,,,{}
019e8878-7f9e-789f-9f20-642fef77c2d6,ar,Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Arabic_language,Q13955,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro""]","[""Arab"",""Hebr"",""Syrc"",""Brai"",""Nbat""]","Arabic is an Afro-Asiatic language in the Semitic branch, spoken across the Arab world in the Middle East and North Africa. It encompasses a range of varieties used for administration, scholarship, and daily communication, reflecting a long-standing regional linguistic presence and diverse regional communities.",[],missing,,,{}
019e8878-7fcf-7006-816e-42bc46fd2fad,arc,Aramaic,wiktionary,https://en.wiktionary.org/wiki/Category:Aramaic_language,Q28602,sem-ara,Aramaic,sem-nwe,"[""afa-pro"",""sem-pro"",""sem-wes-pro""]","[""Hebr"",""Armi"",""Syrc"",""Palm"",""Nbat"",""Phnx"",""Mand"",""Samr"",""Hatr"",""Elym""]",Aramaic is a Semitic language of the Afro-Asiatic family with historical attestations in the Near East. It has produced a variety of dialects and textual traditions spanning many centuries. Scholars study its forms across ancient inscriptions and later manuscripts.,[],missing,,,{}
019e8878-7ffe-7328-b567-1313c6313ab4,arc-imp,Imperial Aramaic,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Imperial_Aramaic_by_language,Q7079491,,,,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""arc""]",[],"Imperial Aramaic is an ancient Aramaic language in the Afro-Asiatic family, used in the Near East. It is a historical stage that gave rise to subsequent Aramaic varieties and contributed vocabulary to many languages in the region.",[],missing,,,{}
019e8878-802b-7455-b895-862d01c1ad82,arh,Arhuaco,wiktionary,https://en.wiktionary.org/wiki/Category:Arhuaco_language,Q2640621,cba,Chibchan,qfa-mch,"[""cba-pro""]","[""Latn""]",Arhuaco is a documented language of the Arhuaco people in northern Colombia. It is part of the Chibchan language family and has linguistic entries that classify it within an Indigenous regional context. The available material focuses on taxonomy and regional association rather than contemporary speaker data.,[],missing,,,{}
019e8878-805a-71fd-9159-45afeeaa7ead,ari,Arikara,wiktionary,https://en.wiktionary.org/wiki/Category:Arikara_language,Q56539,cdd,Caddoan,,"[""cdd-pro""]","[""Latn""]","Arikara refers to a human language identified by a language entry under the Arikara language category. The available information lists the name Arikara and associates it with language documentation, but provides no explicit details about its status, linguistic family, geographic region, or historical period.",[],missing,,,{}
019e8878-8086-723c-9d72-66ba3a88fd6e,arn,Mapudungun,wiktionary,https://en.wiktionary.org/wiki/Category:Mapudungun_language,Q33730,sai-ara,Araucanian,,[],"[""Latn""]",Mapudungun is an Indigenous language of the Mapuche people in southern Chile and western Argentina. It is part of the Araucanian language family and is documented in various historical sources from the colonial era onward.,[],missing,,,{}
019e8878-80b1-738c-83d9-14bfc238d0f6,arp,Arapaho,wiktionary,https://en.wiktionary.org/wiki/Category:Arapaho_language,Q56417,alg-ara,Arapahoan,alg,"[""aql-pro"",""alg-pro""]","[""Latn""]","Arapaho is a human language spoken by the Arapaho people in North America, with a documented history and linguistic study. Etymology entries describe word origins and historical forms associated with this language, reflecting its documented vocabulary and usage.",[],missing,,,{}
019e8878-80dd-7515-b5ae-95122e84f31a,arq,Algerian Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Algerian_Arabic_language,Q56499,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","Algerian Arabic is a language variety categorized as Algerian Arabic language and spoken in Algeria. It is a form of Arabic used in daily communication among Algerian communities, reflecting regional variation across the country. The listing emphasizes its status as a distinct language variety rather than a mere dialect.",[],missing,,,{}
019e8878-8109-7a74-91b4-4bc8ba4b7505,arw,Lokono,wiktionary,https://en.wiktionary.org/wiki/Category:Lokono_language,Q2655664,awd-taa,Ta-Arawak,awd,"[""awd-pro"",""awd-taa-pro""]","[""Latn""]","Lokono is an Arawakan language of the Lokonoan branch. It is spoken in northern South America, with attested varieties historically used by communities in Guyana and nearby areas. The language is documented in lexicographic and linguistic resources that classify it within the Arawakan family.",[],missing,,,{}
019e8878-8133-75b5-bb3a-ad04cac37fb2,ary,Moroccan Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Moroccan_Arabic_language,Q56426,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","Moroccan Arabic is a variety of Arabic in the Afro-Asiatic language family, spoken in Morocco. It forms part of the Maghrebi Arabic group and is used as a primary regional spoken language in everyday life.",[],missing,,,{}
019e8878-815f-7998-ac3b-83cd4b88c2fb,arz,Egyptian Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Egyptian_Arabic_language,Q29919,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab""]","Egyptian Arabic is a variety of the Afro-Asiatic language family spoken in Egypt. It belongs to the Arabic branch and is the regional form of the language used in daily life, with distinct pronunciation, vocabulary, and syntax compared to Modern Standard Arabic.",[],missing,,,{}
019e8878-818d-727c-877d-50ecff73763d,as,Assamese,wiktionary,https://en.wiktionary.org/wiki/Category:Assamese_language,Q29401,inc-bas,Bengali-Assamese,inc-eas,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-mas""]","[""as-Beng""]","Assamese is an Indo-Aryan language of the Eastern Indic branch spoken primarily in Assam, in the northeast of India. It has a long literary tradition in the region and is used across education, media, and daily life.",[],missing,,,{}
019e8878-81b9-77ec-89fb-56a34cf8f3b9,ase,American Sign Language,wiktionary,https://en.wiktionary.org/wiki/Category:American_Sign_Language,Q14759,sgn,sign,qfa-not,[],"[""Sgnw""]","American Sign Language is a natural sign language used by Deaf communities in the United States and parts of Canada. As a member of sign languages, it has a separate linguistic system that exists alongside spoken languages in the region.",[],missing,,,{}
019e8878-81e6-73c2-8b2e-cac56e7d571f,asl,Asilulu,wiktionary,https://en.wiktionary.org/wiki/Category:Asilulu_language,Q12473347,poz-cma,Central Maluku,poz-cet,"[""map-pro"",""poz-pro"",""poz-cet-pro""]","[""Latn""]","Asilulu is a human language categorized as the Asilulu language. The provided source does not specify its status, family, region, or historical period; no direct attestation or reconstruction is described in this entry. Further details would require consulting the original category.",[],missing,,,{}
019e8878-8215-7e00-8780-a56ef78aab4e,ast,Asturian,wiktionary,https://en.wiktionary.org/wiki/Category:Asturian_language,Q29507,roa-asl,Asturleonese,roa-ibe,"[""la-vul"",""roa-pro"",""roa-ole""]","[""Latn""]",Asturian is an Ibero-Romance language of the Western Romance subgroup within the Indo-European family. It is spoken in the region of Asturias in northwestern Spain and is part of the continuum of Asturleonese language varieties.,[],missing,,,{}
019e8878-8245-7376-8391-04dc4146ed53,asz,As,wiktionary,https://en.wiktionary.org/wiki/Category:As_language,Q2866218,poz-hce,Halmahera-Cenderawasih,pqe,"[""map-pro"",""poz-pro"",""poz-cet-pro"",""pqe-pro"",""poz-hce-pro""]","[""Latn""]","As is a language entry listed under the Category:As_language. The available material provides no explicit information on its linguistic family, region, or time period, so the entry remains a minimal label without attested classification or historical context in this source set.",[],missing,,,{}
019e8878-8275-73ae-a4a9-436433bab026,atb,Zaiwa,wiktionary,https://en.wiktionary.org/wiki/Category:Zaiwa_language,Q56594,tbq-brm,Burmish,tbq-lob,"[""sit-pro"",""tbq-pro"",""tbq-lob-pro"",""tbq-brm-pro""]","[""Latn"",""Lisu""]","Zaiwa is a Sino-Tibetan language spoken in parts of Myanmar and China. It is considered a distinct language within its regional linguistic grouping, with limited historical documentation and no widely attested status beyond traditional usage in local communities.",[],missing,,,{}
